reliability,n_cells,avg_support_frac,min_support_frac,n_clamped_period,n_edge_cohort,sex,seed,dgp,scenario
Credible,903,0.8675526024363234,0.52,903,0,M,188,spec_linear,freeze
Historical,1375,NA,NA,0,0,M,188,spec_linear,freeze
Risky,1559,0.07430404105195638,0.04,1559,1176,M,188,spec_linear,freeze
Caution,178,0.418876404494382,0.36,178,0,F,188,spec_linear,freeze
Credible,903,0.8675526024363234,0.52,903,0,F,188,spec_linear,freeze
Historical,1375,NA,NA,0,0,F,188,spec_linear,freeze
Risky,1559,0.07430404105195638,0.04,1559,1176,F,188,spec_linear,freeze
Caution,178,0.418876404494382,0.36,178,0,M,188,spec_linear,up1pc
Credible,903,0.8675526024363234,0.52,903,0,M,188,spec_linear,up1pc
Historical,1375,NA,NA,0,0,M,188,spec_linear,up1pc
Risky,1559,0.07430404105195638,0.04,1559,1176,M,188,spec_linear,up1pc
Caution,178,0.418876404494382,0.36,178,0,F,188,spec_linear,up1pc
Credible,903,0.8675526024363234,0.52,903,0,F,188,spec_linear,up1pc
Historical,1375,NA,NA,0,0,F,188,spec_linear,up1pc
Risky,1559,0.07430404105195638,0.04,1559,1176,F,188,spec_linear,up1pc
Caution,178,0.418876404494382,0.36,178,0,M,188,spec_linear,down1pc
Credible,903,0.8675526024363234,0.52,903,0,M,188,spec_linear,down1pc
Historical,1375,NA,NA,0,0,M,188,spec_linear,down1pc
Risky,1559,0.07430404105195638,0.04,1559,1176,M,188,spec_linear,down1pc
Caution,178,0.418876404494382,0.36,178,0,F,188,spec_linear,down1pc
Credible,903,0.8675526024363234,0.52,903,0,F,188,spec_linear,down1pc
Historical,1375,NA,NA,0,0,F,188,spec_linear,down1pc
Risky,1559,0.07430404105195638,0.04,1559,1176,F,188,spec_linear,down1pc
Caution,178,0.418876404494382,0.36,178,0,M,188,spec_linear,quit
Credible,903,0.8675526024363234,0.52,903,0,M,188,spec_linear,quit
Historical,1375,NA,NA,0,0,M,188,spec_linear,quit
Risky,1559,0.07430404105195638,0.04,1559,1176,M,188,spec_linear,quit
Caution,178,0.418876404494382,0.36,178,0,F,188,spec_linear,quit
Credible,903,0.8675526024363234,0.52,903,0,F,188,spec_linear,quit
Historical,1375,NA,NA,0,0,F,188,spec_linear,quit
Risky,1559,0.07430404105195638,0.04,1559,1176,F,188,spec_linear,quit
Caution,178,0.418876404494382,0.36,178,0,M,189,spec_linear,freeze
Credible,903,0.8675526024363234,0.52,903,0,M,189,spec_linear,freeze
Historical,1375,NA,NA,0,0,M,189,spec_linear,freeze
Risky,1559,0.07430404105195638,0.04,1559,1176,M,189,spec_linear,freeze
Caution,178,0.418876404494382,0.36,178,0,F,189,spec_linear,freeze
Credible,903,0.8675526024363234,0.52,903,0,F,189,spec_linear,freeze
Historical,1375,NA,NA,0,0,F,189,spec_linear,freeze
Risky,1559,0.07430404105195638,0.04,1559,1176,F,189,spec_linear,freeze
Caution,178,0.418876404494382,0.36,178,0,M,189,spec_linear,up1pc
Credible,903,0.8675526024363234,0.52,903,0,M,189,spec_linear,up1pc
Historical,1375,NA,NA,0,0,M,189,spec_linear,up1pc
Risky,1559,0.07430404105195638,0.04,1559,1176,M,189,spec_linear,up1pc
Caution,178,0.418876404494382,0.36,178,0,F,189,spec_linear,up1pc
Credible,903,0.8675526024363234,0.52,903,0,F,189,spec_linear,up1pc
Historical,1375,NA,NA,0,0,F,189,spec_linear,up1pc
Risky,1559,0.07430404105195638,0.04,1559,1176,F,189,spec_linear,up1pc
Caution,178,0.418876404494382,0.36,178,0,M,189,spec_linear,down1pc
Credible,903,0.8675526024363234,0.52,903,0,M,189,spec_linear,down1pc
Historical,1375,NA,NA,0,0,M,189,spec_linear,down1pc
Risky,1559,0.07430404105195638,0.04,1559,1176,M,189,spec_linear,down1pc
Caution,178,0.418876404494382,0.36,178,0,F,189,spec_linear,down1pc
Credible,903,0.8675526024363234,0.52,903,0,F,189,spec_linear,down1pc
Historical,1375,NA,NA,0,0,F,189,spec_linear,down1pc
Risky,1559,0.07430404105195638,0.04,1559,1176,F,189,spec_linear,down1pc
Caution,178,0.418876404494382,0.36,178,0,M,189,spec_linear,quit
Credible,903,0.8675526024363234,0.52,903,0,M,189,spec_linear,quit
Historical,1375,NA,NA,0,0,M,189,spec_linear,quit
Risky,1559,0.07430404105195638,0.04,1559,1176,M,189,spec_linear,quit
Caution,178,0.418876404494382,0.36,178,0,F,189,spec_linear,quit
Credible,903,0.8675526024363234,0.52,903,0,F,189,spec_linear,quit
Historical,1375,NA,NA,0,0,F,189,spec_linear,quit
Risky,1559,0.07430404105195638,0.04,1559,1176,F,189,spec_linear,quit
Caution,178,0.418876404494382,0.36,178,0,M,190,spec_linear,freeze
Credible,903,0.8675526024363234,0.52,903,0,M,190,spec_linear,freeze
Historical,1375,NA,NA,0,0,M,190,spec_linear,freeze
Risky,1559,0.07430404105195638,0.04,1559,1176,M,190,spec_linear,freeze
Caution,178,0.418876404494382,0.36,178,0,F,190,spec_linear,freeze
Credible,903,0.8675526024363234,0.52,903,0,F,190,spec_linear,freeze
Historical,1375,NA,NA,0,0,F,190,spec_linear,freeze
Risky,1559,0.07430404105195638,0.04,1559,1176,F,190,spec_linear,freeze
Caution,178,0.418876404494382,0.36,178,0,M,190,spec_linear,up1pc
Credible,903,0.8675526024363234,0.52,903,0,M,190,spec_linear,up1pc
Historical,1375,NA,NA,0,0,M,190,spec_linear,up1pc
Risky,1559,0.07430404105195638,0.04,1559,1176,M,190,spec_linear,up1pc
Caution,178,0.418876404494382,0.36,178,0,F,190,spec_linear,up1pc
Credible,903,0.8675526024363234,0.52,903,0,F,190,spec_linear,up1pc
Historical,1375,NA,NA,0,0,F,190,spec_linear,up1pc
Risky,1559,0.07430404105195638,0.04,1559,1176,F,190,spec_linear,up1pc
Caution,178,0.418876404494382,0.36,178,0,M,190,spec_linear,down1pc
Credible,903,0.8675526024363234,0.52,903,0,M,190,spec_linear,down1pc
Historical,1375,NA,NA,0,0,M,190,spec_linear,down1pc
Risky,1559,0.07430404105195638,0.04,1559,1176,M,190,spec_linear,down1pc
Caution,178,0.418876404494382,0.36,178,0,F,190,spec_linear,down1pc
Credible,903,0.8675526024363234,0.52,903,0,F,190,spec_linear,down1pc
Historical,1375,NA,NA,0,0,F,190,spec_linear,down1pc
Risky,1559,0.07430404105195638,0.04,1559,1176,F,190,spec_linear,down1pc
Caution,178,0.418876404494382,0.36,178,0,M,190,spec_linear,quit
Credible,903,0.8675526024363234,0.52,903,0,M,190,spec_linear,quit
Historical,1375,NA,NA,0,0,M,190,spec_linear,quit
Risky,1559,0.07430404105195638,0.04,1559,1176,M,190,spec_linear,quit
Caution,178,0.418876404494382,0.36,178,0,F,190,spec_linear,quit
Credible,903,0.8675526024363234,0.52,903,0,F,190,spec_linear,quit
Historical,1375,NA,NA,0,0,F,190,spec_linear,quit
Risky,1559,0.07430404105195638,0.04,1559,1176,F,190,spec_linear,quit
Caution,178,0.418876404494382,0.36,178,0,M,191,spec_linear,freeze
Credible,903,0.8675526024363234,0.52,903,0,M,191,spec_linear,freeze
Historical,1375,NA,NA,0,0,M,191,spec_linear,freeze
Risky,1559,0.07430404105195638,0.04,1559,1176,M,191,spec_linear,freeze
Caution,178,0.418876404494382,0.36,178,0,F,191,spec_linear,freeze
Credible,903,0.8675526024363234,0.52,903,0,F,191,spec_linear,freeze
Historical,1375,NA,NA,0,0,F,191,spec_linear,freeze
Risky,1559,0.07430404105195638,0.04,1559,1176,F,191,spec_linear,freeze
Caution,178,0.418876404494382,0.36,178,0,M,191,spec_linear,up1pc
Credible,903,0.8675526024363234,0.52,903,0,M,191,spec_linear,up1pc
Historical,1375,NA,NA,0,0,M,191,spec_linear,up1pc
Risky,1559,0.07430404105195638,0.04,1559,1176,M,191,spec_linear,up1pc
Caution,178,0.418876404494382,0.36,178,0,F,191,spec_linear,up1pc
Credible,903,0.8675526024363234,0.52,903,0,F,191,spec_linear,up1pc
Historical,1375,NA,NA,0,0,F,191,spec_linear,up1pc
Risky,1559,0.07430404105195638,0.04,1559,1176,F,191,spec_linear,up1pc
Caution,178,0.418876404494382,0.36,178,0,M,191,spec_linear,down1pc
Credible,903,0.8675526024363234,0.52,903,0,M,191,spec_linear,down1pc
Historical,1375,NA,NA,0,0,M,191,spec_linear,down1pc
Risky,1559,0.07430404105195638,0.04,1559,1176,M,191,spec_linear,down1pc
Caution,178,0.418876404494382,0.36,178,0,F,191,spec_linear,down1pc
Credible,903,0.8675526024363234,0.52,903,0,F,191,spec_linear,down1pc
Historical,1375,NA,NA,0,0,F,191,spec_linear,down1pc
Risky,1559,0.07430404105195638,0.04,1559,1176,F,191,spec_linear,down1pc
Caution,178,0.418876404494382,0.36,178,0,M,191,spec_linear,quit
Credible,903,0.8675526024363234,0.52,903,0,M,191,spec_linear,quit
Historical,1375,NA,NA,0,0,M,191,spec_linear,quit
Risky,1559,0.07430404105195638,0.04,1559,1176,M,191,spec_linear,quit
Caution,178,0.418876404494382,0.36,178,0,F,191,spec_linear,quit
Credible,903,0.8675526024363234,0.52,903,0,F,191,spec_linear,quit
Historical,1375,NA,NA,0,0,F,191,spec_linear,quit
Risky,1559,0.07430404105195638,0.04,1559,1176,F,191,spec_linear,quit
Caution,178,0.418876404494382,0.36,178,0,M,192,spec_linear,freeze
Credible,903,0.8675526024363234,0.52,903,0,M,192,spec_linear,freeze
Historical,1375,NA,NA,0,0,M,192,spec_linear,freeze
Risky,1559,0.07430404105195638,0.04,1559,1176,M,192,spec_linear,freeze
Caution,178,0.418876404494382,0.36,178,0,F,192,spec_linear,freeze
Credible,903,0.8675526024363234,0.52,903,0,F,192,spec_linear,freeze
Historical,1375,NA,NA,0,0,F,192,spec_linear,freeze
Risky,1559,0.07430404105195638,0.04,1559,1176,F,192,spec_linear,freeze
Caution,178,0.418876404494382,0.36,178,0,M,192,spec_linear,up1pc
Credible,903,0.8675526024363234,0.52,903,0,M,192,spec_linear,up1pc
Historical,1375,NA,NA,0,0,M,192,spec_linear,up1pc
Risky,1559,0.07430404105195638,0.04,1559,1176,M,192,spec_linear,up1pc
Caution,178,0.418876404494382,0.36,178,0,F,192,spec_linear,up1pc
Credible,903,0.8675526024363234,0.52,903,0,F,192,spec_linear,up1pc
Historical,1375,NA,NA,0,0,F,192,spec_linear,up1pc
Risky,1559,0.07430404105195638,0.04,1559,1176,F,192,spec_linear,up1pc
Caution,178,0.418876404494382,0.36,178,0,M,192,spec_linear,down1pc
Credible,903,0.8675526024363234,0.52,903,0,M,192,spec_linear,down1pc
Historical,1375,NA,NA,0,0,M,192,spec_linear,down1pc
Risky,1559,0.07430404105195638,0.04,1559,1176,M,192,spec_linear,down1pc
Caution,178,0.418876404494382,0.36,178,0,F,192,spec_linear,down1pc
Credible,903,0.8675526024363234,0.52,903,0,F,192,spec_linear,down1pc
Historical,1375,NA,NA,0,0,F,192,spec_linear,down1pc
Risky,1559,0.07430404105195638,0.04,1559,1176,F,192,spec_linear,down1pc
Caution,178,0.418876404494382,0.36,178,0,M,192,spec_linear,quit
Credible,903,0.8675526024363234,0.52,903,0,M,192,spec_linear,quit
Historical,1375,NA,NA,0,0,M,192,spec_linear,quit
Risky,1559,0.07430404105195638,0.04,1559,1176,M,192,spec_linear,quit
Caution,178,0.418876404494382,0.36,178,0,F,192,spec_linear,quit
Credible,903,0.8675526024363234,0.52,903,0,F,192,spec_linear,quit
Historical,1375,NA,NA,0,0,F,192,spec_linear,quit
Risky,1559,0.07430404105195638,0.04,1559,1176,F,192,spec_linear,quit
Caution,178,0.418876404494382,0.36,178,0,M,193,spec_linear,freeze
Credible,903,0.8675526024363234,0.52,903,0,M,193,spec_linear,freeze
Historical,1375,NA,NA,0,0,M,193,spec_linear,freeze
Risky,1559,0.07430404105195638,0.04,1559,1176,M,193,spec_linear,freeze
Caution,178,0.418876404494382,0.36,178,0,F,193,spec_linear,freeze
Credible,903,0.8675526024363234,0.52,903,0,F,193,spec_linear,freeze
Historical,1375,NA,NA,0,0,F,193,spec_linear,freeze
Risky,1559,0.07430404105195638,0.04,1559,1176,F,193,spec_linear,freeze
Caution,178,0.418876404494382,0.36,178,0,M,193,spec_linear,up1pc
Credible,903,0.8675526024363234,0.52,903,0,M,193,spec_linear,up1pc
Historical,1375,NA,NA,0,0,M,193,spec_linear,up1pc
Risky,1559,0.07430404105195638,0.04,1559,1176,M,193,spec_linear,up1pc
Caution,178,0.418876404494382,0.36,178,0,F,193,spec_linear,up1pc
Credible,903,0.8675526024363234,0.52,903,0,F,193,spec_linear,up1pc
Historical,1375,NA,NA,0,0,F,193,spec_linear,up1pc
Risky,1559,0.07430404105195638,0.04,1559,1176,F,193,spec_linear,up1pc
Caution,178,0.418876404494382,0.36,178,0,M,193,spec_linear,down1pc
Credible,903,0.8675526024363234,0.52,903,0,M,193,spec_linear,down1pc
Historical,1375,NA,NA,0,0,M,193,spec_linear,down1pc
Risky,1559,0.07430404105195638,0.04,1559,1176,M,193,spec_linear,down1pc
Caution,178,0.418876404494382,0.36,178,0,F,193,spec_linear,down1pc
Credible,903,0.8675526024363234,0.52,903,0,F,193,spec_linear,down1pc
Historical,1375,NA,NA,0,0,F,193,spec_linear,down1pc
Risky,1559,0.07430404105195638,0.04,1559,1176,F,193,spec_linear,down1pc
Caution,178,0.418876404494382,0.36,178,0,M,193,spec_linear,quit
Credible,903,0.8675526024363234,0.52,903,0,M,193,spec_linear,quit
Historical,1375,NA,NA,0,0,M,193,spec_linear,quit
Risky,1559,0.07430404105195638,0.04,1559,1176,M,193,spec_linear,quit
Caution,178,0.418876404494382,0.36,178,0,F,193,spec_linear,quit
Credible,903,0.8675526024363234,0.52,903,0,F,193,spec_linear,quit
Historical,1375,NA,NA,0,0,F,193,spec_linear,quit
Risky,1559,0.07430404105195638,0.04,1559,1176,F,193,spec_linear,quit
Caution,178,0.418876404494382,0.36,178,0,M,194,spec_linear,freeze
Credible,903,0.8675526024363234,0.52,903,0,M,194,spec_linear,freeze
Historical,1375,NA,NA,0,0,M,194,spec_linear,freeze
Risky,1559,0.07430404105195638,0.04,1559,1176,M,194,spec_linear,freeze
Caution,178,0.418876404494382,0.36,178,0,F,194,spec_linear,freeze
Credible,903,0.8675526024363234,0.52,903,0,F,194,spec_linear,freeze
Historical,1375,NA,NA,0,0,F,194,spec_linear,freeze
Risky,1559,0.07430404105195638,0.04,1559,1176,F,194,spec_linear,freeze
Caution,178,0.418876404494382,0.36,178,0,M,194,spec_linear,up1pc
Credible,903,0.8675526024363234,0.52,903,0,M,194,spec_linear,up1pc
Historical,1375,NA,NA,0,0,M,194,spec_linear,up1pc
Risky,1559,0.07430404105195638,0.04,1559,1176,M,194,spec_linear,up1pc
Caution,178,0.418876404494382,0.36,178,0,F,194,spec_linear,up1pc
Credible,903,0.8675526024363234,0.52,903,0,F,194,spec_linear,up1pc
