causa2,año,mujer,edad,muertes_suavizadas
vejiga,1987,0,47,0.8160240484082171
vejiga,1987,0,48,0.7508672853945518
vejiga,1987,0,49,0.6860598799492862
vejiga,1987,0,50,0.6413305347775972
vejiga,1987,0,51,0.6236807058314301
vejiga,1987,0,52,0.6463806676116757
vejiga,1987,0,53,0.7142757901450001
vejiga,1987,0,54,0.8419597284274782
vejiga,1987,0,55,1.04375342932941
vejiga,1987,0,56,1.3240409226182
vejiga,1987,0,57,1.6946228925864693
vejiga,1987,0,58,2.1244107701174584
vejiga,1987,0,59,2.590310556224425
vejiga,1987,0,60,3.026103243026781
vejiga,1987,0,61,3.3881259944357374
vejiga,1987,0,62,3.6464157397238575
vejiga,1987,0,63,3.7957000594582704
vejiga,1987,0,64,3.8985802721925085
vejiga,1987,0,65,3.989749194754963
vejiga,1987,0,66,4.197324387408284
vejiga,1987,0,67,4.553526696124688
vejiga,1987,0,68,5.095670560891293
vejiga,1987,0,69,5.827594375417696
vejiga,1987,0,70,6.491975583055677
vejiga,1987,0,71,6.950437987357597
vejiga,1987,0,72,6.869995369530364
vejiga,1987,0,73,6.257339386192538
vejiga,1987,0,74,5.433393306813117
vejiga,1987,0,75,4.567765850611319
vejiga,1987,0,76,4.004599903789001
vejiga,1987,0,77,3.7282790669711066
vejiga,1987,0,78,3.7357368922661487
vejiga,1987,0,79,4.025032771392046
vejiga,1987,0,80,4.412502684172432
vejiga,1987,0,81,4.823891196281534
vejiga,1987,0,82,4.978551280047384
vejiga,1987,0,83,4.760176790216233
vejiga,1987,0,84,4.223664115213371
vejiga,1987,0,85,3.4843405151245186
vejiga,1987,0,86,2.764456633480522
vejiga,1987,0,87,2.1427819929290903
vejiga,1987,0,88,1.6476130758956722
vejiga,1987,0,89,1.2667412610192181
vejiga,1987,1,0,0.004102462538979282
vejiga,1987,1,1,0.0038322088189900955
vejiga,1987,1,2,0.0035819757693217433
vejiga,1987,1,3,0.003352403566895481
vejiga,1987,1,4,0.003142413709688384
vejiga,1987,1,5,0.002951570196952082
vejiga,1987,1,6,0.0027782664328157903
vejiga,1987,1,7,0.0026213247731759416
vejiga,1987,1,8,0.002479112305356506
vejiga,1987,1,9,0.002350157970865755
vejiga,1987,1,10,0.0022330236441014412
vejiga,1987,1,11,0.0021261713699817593
vejiga,1987,1,12,0.0020284864579516223
vejiga,1987,1,13,0.0019386564458142531
vejiga,1987,1,14,0.0018558520727643398
vejiga,1987,1,15,0.0017790043688367758
vejiga,1987,1,16,0.0017075247172574559
vejiga,1987,1,17,0.0016406371164156518
vejiga,1987,1,18,0.0015779475968214932
vejiga,1987,1,19,0.0015190095208270657
vejiga,1987,1,20,0.0014635654391933768
vejiga,1987,1,21,0.001411439300401132
vejiga,1987,1,22,0.0013624756246648194
vejiga,1987,1,23,0.0013168072969166923
vejiga,1987,1,24,0.0012743504775736963
vejiga,1987,1,25,0.0012354837635160766
vejiga,1987,1,26,0.001200177082901064
vejiga,1987,1,27,0.0011690547287302293
vejiga,1987,1,28,0.0011421544948468864
vejiga,1987,1,29,0.0011203628691217045
vejiga,1987,1,30,0.0011038373099725646
vejiga,1987,1,31,0.001093759790967735
vejiga,1987,1,32,0.0010905230175099652
vejiga,1987,1,33,0.0010957667850843697
vejiga,1987,1,34,0.0011103672622885742
vejiga,1987,1,35,0.0011367391293644132
vejiga,1987,1,36,0.0011767266039329647
vejiga,1987,1,37,0.0012341531318569472
vejiga,1987,1,38,0.0013128080375781137
vejiga,1987,1,39,0.0014193512844541626
vejiga,1987,1,40,0.001561672998193742
vejiga,1987,1,41,0.0017524424645223669
vejiga,1987,1,42,0.002008631794849447
vejiga,1987,1,43,0.002356376356655664
vejiga,1987,1,44,0.002833868244209618
vejiga,1987,1,45,0.0035002690631327463
vejiga,1987,1,46,0.004447804777246794
vejiga,1987,1,47,0.005821610307610363
vejiga,1987,1,48,0.007859009642115765
vejiga,1987,1,49,0.010944509625082793
vejiga,1987,1,50,0.015726231954870853
vejiga,1987,1,51,0.023272931149955125
vejiga,1987,1,52,0.03537585599096376
vejiga,1987,1,53,0.054880322417489295
vejiga,1987,1,54,0.08596866806479522
vejiga,1987,1,55,0.13411746733948887
vejiga,1987,1,56,0.20297885721576434
vejiga,1987,1,57,0.29500896348767625
vejiga,1987,1,58,0.40322838087884044
vejiga,1987,1,59,0.5197688305019227
vejiga,1987,1,60,0.6375366349516982
vejiga,1987,1,61,0.7511466253714895
vejiga,1987,1,62,0.8725046040981324
vejiga,1987,1,63,1.0011730786759998
vejiga,1987,1,64,1.1362593003218837
vejiga,1987,1,65,1.266923403360425
vejiga,1987,1,66,1.3520176607593668
vejiga,1987,1,67,1.374887744511259
vejiga,1987,1,68,1.321602136875321
vejiga,1987,1,69,1.2051604164996566
vejiga,1987,1,70,1.0672129908045962
vejiga,1987,1,71,0.9253316102498157
vejiga,1987,1,72,0.8091718399992051
vejiga,1987,1,73,0.7186354148210058
vejiga,1987,1,74,0.6575947106840163
vejiga,1987,1,75,0.6218439663175896
vejiga,1987,1,76,0.6085406599869857
vejiga,1987,1,77,0.6158146419251757
vejiga,1987,1,78,0.6373266494614911
vejiga,1987,1,79,0.671419945059507
vejiga,1987,1,80,0.7040527988912268
vejiga,1987,1,81,0.7293161355862845
vejiga,1987,1,82,0.736881283911805
vejiga,1987,1,83,0.7234819897594594
vejiga,1987,1,84,0.6995951495691172
vejiga,1987,1,85,0.6704527660333586
vejiga,1987,1,86,0.6534357897424321
vejiga,1987,1,87,0.6553514430322336
vejiga,1987,1,88,0.6791912278627885
vejiga,1987,1,89,0.7287499960049229
vejiga,1988,0,0,0.00389542229477949
vejiga,1988,0,1,0.0035330811500652805
vejiga,1988,0,2,0.003206615343615057
vejiga,1988,0,3,0.002914479508589261
vejiga,1988,0,4,0.00265374715776205
vejiga,1988,0,5,0.0024224091118798777
vejiga,1988,0,6,0.0022174499796419824
vejiga,1988,0,7,0.0020367910106300754
vejiga,1988,0,8,0.00187775947405353
vejiga,1988,0,9,0.0017385996825054998
vejiga,1988,0,10,0.0016170880113168225
vejiga,1988,0,11,0.0015118838352752167
vejiga,1988,0,12,0.0014212749366097547
vejiga,1988,0,13,0.0013445208322018288
vejiga,1988,0,14,0.0012803597976742103
vejiga,1988,0,15,0.0012286248095249067
vejiga,1988,0,16,0.001188501755206104
vejiga,1988,0,17,0.0011604684416733019
vejiga,1988,0,18,0.0011442517649829886
vejiga,1988,0,19,0.00114119442897739
vejiga,1988,0,20,0.001151815619261773
vejiga,1988,0,21,0.001178731387179486
vejiga,1988,0,22,0.001223841238579496
vejiga,1988,0,23,0.001291967049673242
vejiga,1988,0,24,0.0013877179224278111
vejiga,1988,0,25,0.001520284237816171
vejiga,1988,0,26,0.0017000725512663975
vejiga,1988,0,27,0.001945475339462381
vejiga,1988,0,28,0.0022801951265041657
vejiga,1988,0,29,0.002743991241860013
vejiga,1988,0,30,0.0033934634328402686
vejiga,1988,0,31,0.004322416157639763
vejiga,1988,0,32,0.005675390297050824
vejiga,1988,0,33,0.007691361547134938
vejiga,1988,0,34,0.010763638939845582
vejiga,1988,0,35,0.015546367296983452
vejiga,1988,0,36,0.023166077930495767
vejiga,1988,0,37,0.03543846021848561
vejiga,1988,0,38,0.05549722740278224
vejiga,1988,0,39,0.08760749841941701
vejiga,1988,0,40,0.13810058677726267
vejiga,1988,0,41,0.2118297536993619
vejiga,1988,0,42,0.3105818324824423
vejiga,1988,0,43,0.4293951915166956
vejiga,1988,0,44,0.5537866877025788
vejiga,1988,0,45,0.6718926063808831
vejiga,1988,0,46,0.7728921855097851
vejiga,1988,0,47,0.8530183344281635
vejiga,1988,0,48,0.9149559133485646
vejiga,1988,0,49,0.9574539013089599
vejiga,1988,0,50,0.9822373200932815
vejiga,1988,0,51,0.9889739550248302
vejiga,1988,0,52,0.9788713345049662
vejiga,1988,0,53,0.9585184809756738
vejiga,1988,0,54,0.9384969457014876
vejiga,1988,0,55,0.9281751898427548
vejiga,1988,0,56,0.9452364087698175
vejiga,1988,0,57,0.9970495451314983
vejiga,1988,0,58,1.1023839738898122
vejiga,1988,0,59,1.2762541958347347
vejiga,1988,0,60,1.5414016749428385
vejiga,1988,0,61,1.9302996740241227
vejiga,1988,0,62,2.4639379227902207
vejiga,1988,0,63,3.178053495740875
vejiga,1988,0,64,4.03876173458893
vejiga,1988,0,65,5.005683913303525
vejiga,1988,0,66,5.86424476463908
vejiga,1988,0,67,6.466797859217802
vejiga,1988,0,68,6.6805846445862525
vejiga,1988,0,69,6.5065816239392555
vejiga,1988,0,70,6.191065158217684
vejiga,1988,0,71,5.817549593107838
vejiga,1988,0,72,5.5884564514579855
vejiga,1988,0,73,5.5137894577647
vejiga,1988,0,74,5.5445864435882335
vejiga,1988,0,75,5.650843070528835
vejiga,1988,0,76,5.638246057201261
vejiga,1988,0,77,5.462390079212158
vejiga,1988,0,78,5.1171075047586045
vejiga,1988,0,79,4.641826726829398
vejiga,1988,0,80,4.207738691030798
vejiga,1988,0,81,3.8522636205006413
vejiga,1988,0,82,3.62740124580829
vejiga,1988,0,83,3.530844826302337
vejiga,1988,0,84,3.4639438089161305
vejiga,1988,0,85,3.3858648292074793
vejiga,1988,0,86,3.1622436618891303
vejiga,1988,0,87,2.7690161017516206
vejiga,1988,0,88,2.2758153344825423
vejiga,1988,0,89,1.7574984883869689
vejiga,1988,1,0,0.004162770288457858
vejiga,1988,1,1,0.003894672858916604
vejiga,1988,1,2,0.0036461148968042396
vejiga,1988,1,3,0.0034178592432483794
vejiga,1988,1,4,0.0032089128322299325
vejiga,1988,1,5,0.003018944092817332
vejiga,1988,1,6,0.002846401292659264
vejiga,1988,1,7,0.002690176662560589
vejiga,1988,1,8,0.002548665571520771
vejiga,1988,1,9,0.002420431038281968
vejiga,1988,1,10,0.0023040449671047855
vejiga,1988,1,11,0.002197972258405748
vejiga,1988,1,12,0.0021010969568097484
vejiga,1988,1,13,0.002012084786294377
vejiga,1988,1,14,0.0019300997921085185
vejiga,1988,1,15,0.0018540333100156368
vejiga,1988,1,16,0.0017832880645589583
vejiga,1988,1,17,0.001717035642034346
vejiga,1988,1,18,0.0016548746217245223
vejiga,1988,1,19,0.001596300086301588
vejiga,1988,1,20,0.0015410511741099351
vejiga,1988,1,21,0.0014888940215941036
vejiga,1988,1,22,0.001439675221557141
vejiga,1988,1,23,0.0013934750689304442
vejiga,1988,1,24,0.0013502173854017248
vejiga,1988,1,25,0.0013102354497205497
vejiga,1988,1,26,0.0012735095205446143
vejiga,1988,1,27,0.0012406242362935553
vejiga,1988,1,28,0.0012116234038927302
vejiga,1988,1,29,0.0011873501579303717
vejiga,1988,1,30,0.0011679501544584936
vejiga,1988,1,31,0.001154538918623501
vejiga,1988,1,32,0.0011474555288616363
vejiga,1988,1,33,0.0011482178490053719
vejiga,1988,1,34,0.001157562102432838
vejiga,1988,1,35,0.0011776532539813248
vejiga,1988,1,36,0.0012100144732067515
vejiga,1988,1,37,0.0012579535015251931
vejiga,1988,1,38,0.0013245517903195253
vejiga,1988,1,39,0.0014153629540879771
vejiga,1988,1,40,0.0015366817303686553
vejiga,1988,1,41,0.0016986817638188164
vejiga,1988,1,42,0.0019145604600040826
vejiga,1988,1,43,0.0022045002749897283
vejiga,1988,1,44,0.002597254329063711
vejiga,1988,1,45,0.0031366905859021763
vejiga,1988,1,46,0.0038896588927066836
vejiga,1988,1,47,0.004959169089548678
vejiga,1988,1,48,0.006510074795032591
vejiga,1988,1,49,0.008803684022150728
vejiga,1988,1,50,0.012272224260421138
vejiga,1988,1,51,0.017616817917715945
vejiga,1988,1,52,0.026004107057190102
vejiga,1988,1,53,0.03930159785406346
vejiga,1988,1,54,0.06038466678088626
vejiga,1988,1,55,0.09338834392771504
vejiga,1988,1,56,0.14266664678870497
vejiga,1988,1,57,0.21253136395600697
vejiga,1988,1,58,0.3003990319250118
vejiga,1988,1,59,0.3966125210095077
vejiga,1988,1,60,0.47136644998874383
vejiga,1988,1,61,0.5005085590254824
vejiga,1988,1,62,0.4670246185949583
vejiga,1988,1,63,0.3884327719399699
vejiga,1988,1,64,0.3029589199301764
vejiga,1988,1,65,0.2278550345411657
vejiga,1988,1,66,0.18104098140916552
vejiga,1988,1,67,0.15488705255018273
vejiga,1988,1,68,0.14919849146128022
vejiga,1988,1,69,0.16231481838379086
vejiga,1988,1,70,0.1971669870434179
vejiga,1988,1,71,0.26505042142981755
vejiga,1988,1,72,0.3774555884961078
vejiga,1988,1,73,0.5608892184216777
vejiga,1988,1,74,0.8227434912032926
vejiga,1988,1,75,1.1699964383921269
vejiga,1988,1,76,1.517366074461322
vejiga,1988,1,77,1.7693181426564564
vejiga,1988,1,78,1.847511979096447
vejiga,1988,1,79,1.7359917761741679
vejiga,1988,1,80,1.5808244244655318
vejiga,1988,1,81,1.4318395196135865
vejiga,1988,1,82,1.3681132088162102
vejiga,1988,1,83,1.405825667719883
vejiga,1988,1,84,1.5209761377460889
vejiga,1988,1,85,1.7140265817841869
vejiga,1988,1,86,1.8826855230488464
vejiga,1988,1,87,1.9551633724381259
vejiga,1988,1,88,1.8920873601834431
vejiga,1988,1,89,1.6945264410489445
vejiga,1989,0,0,0.0021553676820219997
vejiga,1989,0,1,0.0020979059075463416
vejiga,1989,0,2,0.0020439522784782096
vejiga,1989,0,3,0.0019955562427412393
vejiga,1989,0,4,0.0019538937011261623
vejiga,1989,0,5,0.0019213769323348819
vejiga,1989,0,6,0.00189904021399443
vejiga,1989,0,7,0.001889605092255887
vejiga,1989,0,8,0.0018942802537690526
vejiga,1989,0,9,0.001916466244898129
vejiga,1989,0,10,0.0019581577507163136
vejiga,1989,0,11,0.002024250186697842
vejiga,1989,0,12,0.002118536761234175
vejiga,1989,0,13,0.0022487826836652936
vejiga,1989,0,14,0.0024224969884164217
vejiga,1989,0,15,0.0026531173815474685
vejiga,1989,0,16,0.0029556807510528003
vejiga,1989,0,17,0.003354666896834045
vejiga,1989,0,18,0.0038806638659303915
vejiga,1989,0,19,0.004580409615540874
vejiga,1989,0,20,0.005517405730084799
vejiga,1989,0,21,0.006784802048332049
vejiga,1989,0,22,0.00851624812368713
vejiga,1989,0,23,0.010895818340125154
vejiga,1989,0,24,0.014198155929800253
vejiga,1989,0,25,0.01876283306214983
vejiga,1989,0,26,0.025096738089796174
vejiga,1989,0,27,0.033644236569125234
vejiga,1989,0,28,0.04501521294844293
vejiga,1989,0,29,0.05890748109302956
vejiga,1989,0,30,0.07481247186092946
vejiga,1989,0,31,0.08980654713010801
vejiga,1989,0,32,0.10098167637623638
vejiga,1989,0,33,0.1064869830249739
vejiga,1989,0,34,0.105494770526927
vejiga,1989,0,35,0.10173594644999372
vejiga,1989,0,36,0.09712680627099747
vejiga,1989,0,37,0.09457272753943419
vejiga,1989,0,38,0.09538372480838785
vejiga,1989,0,39,0.09966396752305552
vejiga,1989,0,40,0.10788084312609102
vejiga,1989,0,41,0.11910350444114066
vejiga,1989,0,42,0.13268748158974822
vejiga,1989,0,43,0.14885891608255905
vejiga,1989,0,44,0.16790293980687168
vejiga,1989,0,45,0.1930924865816537
vejiga,1989,0,46,0.22936108847854025
vejiga,1989,0,47,0.2832578109357327
vejiga,1989,0,48,0.3663085321670041
vejiga,1989,0,49,0.4876887752129294
vejiga,1989,0,50,0.6543088840116713
vejiga,1989,0,51,0.860675232782371
vejiga,1989,0,52,1.0665458808769086
vejiga,1989,0,53,1.2429888043531878
vejiga,1989,0,54,1.3592942279968416
vejiga,1989,0,55,1.4317574975212493
vejiga,1989,0,56,1.5276725381330511
vejiga,1989,0,57,1.6768160385108417
vejiga,1989,0,58,1.95341513925559
vejiga,1989,0,59,2.3888638450361013
vejiga,1989,0,60,2.974316540970991
vejiga,1989,0,61,3.6885313734091754
vejiga,1989,0,62,4.293951956008782
vejiga,1989,0,63,4.660750800633291
vejiga,1989,0,64,4.669687193565686
vejiga,1989,0,65,4.365016216640972
vejiga,1989,0,66,3.977531742166531
vejiga,1989,0,67,3.5792020059069536
vejiga,1989,0,68,3.304115212397583
vejiga,1989,0,69,3.1542517129926684
vejiga,1989,0,70,3.1701054544800376
vejiga,1989,0,71,3.359316381893862
vejiga,1989,0,72,3.7309916778484875
vejiga,1989,0,73,4.315142412105227
vejiga,1989,0,74,5.0007584594552315
vejiga,1989,0,75,5.724585724679134
vejiga,1989,0,76,6.113672780353018
vejiga,1989,0,77,6.01762486228173
vejiga,1989,0,78,5.50122755945677
vejiga,1989,0,79,4.709620203307895
vejiga,1989,0,80,4.082390962945164
vejiga,1989,0,81,3.678524149955121
vejiga,1989,0,82,3.6033337144723436
vejiga,1989,0,83,3.8865207785750164
vejiga,1989,0,84,4.371035086859288
vejiga,1989,0,85,4.9979723353631815
vejiga,1989,0,86,5.237130221845238
vejiga,1989,0,87,4.79742732340335
vejiga,1989,0,88,3.824836341298004
vejiga,1989,0,89,2.6509117755730425
vejiga,1989,1,0,0.002904809514870209
vejiga,1989,1,1,0.002732360991863561
vejiga,1989,1,2,0.0025723224383157966
vejiga,1989,1,3,0.0024260496550708717
vejiga,1989,1,4,0.002293624877822879
vejiga,1989,1,5,0.0021761278341957367
vejiga,1989,1,6,0.002073151433477419
vejiga,1989,1,7,0.001985531181508966
vejiga,1989,1,8,0.0019127217082462898
vejiga,1989,1,9,0.0018556319228064915
vejiga,1989,1,10,0.0018139085803640146
vejiga,1989,1,11,0.0017888750865607491
vejiga,1989,1,12,0.0017807413127161286
vejiga,1989,1,13,0.0017917436037265953
vejiga,1989,1,14,0.0018231429116449878
vejiga,1989,1,15,0.00187878883524968
vejiga,1989,1,16,0.001961827253220019
vejiga,1989,1,17,0.002078894668992509
vejiga,1989,1,18,0.0022366577556847452
vejiga,1989,1,19,0.0024469069890719424
vejiga,1989,1,20,0.00272321011813262
vejiga,1989,1,21,0.0030874781354962686
vejiga,1989,1,22,0.00356736897813101
vejiga,1989,1,23,0.004204738453436163
vejiga,1989,1,24,0.00505679358247779
vejiga,1989,1,25,0.0062070923709743615
vejiga,1989,1,26,0.007776065809044024
vejiga,1989,1,27,0.009931251399820219
vejiga,1989,1,28,0.012922966034895754
vejiga,1989,1,29,0.017068369797615262
vejiga,1989,1,30,0.022843658746653533
vejiga,1989,1,31,0.0307178942029981
vejiga,1989,1,32,0.04134488529397364
vejiga,1989,1,33,0.05472693853175792
vejiga,1989,1,34,0.07066712084211652
vejiga,1989,1,35,0.08630085273251573
vejiga,1989,1,36,0.09824533906812295
vejiga,1989,1,37,0.10247231502918441
vejiga,1989,1,38,0.09707875374369247
vejiga,1989,1,39,0.0850045502826632
vejiga,1989,1,40,0.06953462010573204
vejiga,1989,1,41,0.05495861171724464
vejiga,1989,1,42,0.04295576169137783
vejiga,1989,1,43,0.033901418371761444
vejiga,1989,1,44,0.027467597812516096
vejiga,1989,1,45,0.023099327345222923
vejiga,1989,1,46,0.020368621957551365
vejiga,1989,1,47,0.01892765999575155
vejiga,1989,1,48,0.01863691831594648
vejiga,1989,1,49,0.019461935092793783
vejiga,1989,1,50,0.021578749721825434
vejiga,1989,1,51,0.025332693459526504
vejiga,1989,1,52,0.03136036702503926
vejiga,1989,1,53,0.0406464161266137
vejiga,1989,1,54,0.05450339630189904
vejiga,1989,1,55,0.07470480281164957
vejiga,1989,1,56,0.10229820027676795
vejiga,1989,1,57,0.13868978700823106
vejiga,1989,1,58,0.18269780206597713
vejiga,1989,1,59,0.23370801686765416
vejiga,1989,1,60,0.29036730535334393
vejiga,1989,1,61,0.3520657985536562
vejiga,1989,1,62,0.422361082717434
vejiga,1989,1,63,0.5028388858242057
vejiga,1989,1,64,0.5983078915739571
vejiga,1989,1,65,0.7114132389156983
vejiga,1989,1,66,0.8431298146002064
vejiga,1989,1,67,0.9947696729264379
vejiga,1989,1,68,1.1635826498877926
vejiga,1989,1,69,1.3478939433947643
vejiga,1989,1,70,1.5417844514440384
vejiga,1989,1,71,1.738282565263277
vejiga,1989,1,72,1.9157669115353013
vejiga,1989,1,73,2.0545569230121004
vejiga,1989,1,74,2.09673207968341
vejiga,1989,1,75,2.0220427318056178
vejiga,1989,1,76,1.8025268142355484
vejiga,1989,1,77,1.4828285033616313
vejiga,1989,1,78,1.1643766019222248
vejiga,1989,1,79,0.8859186850800761
vejiga,1989,1,80,0.7054318352459223
vejiga,1989,1,81,0.6032435336798203
vejiga,1989,1,82,0.5777277270699708
vejiga,1989,1,83,0.6275892575141234
vejiga,1989,1,84,0.7461729740036284
vejiga,1989,1,85,0.9544777531988978
vejiga,1989,1,86,1.2076099232687063
vejiga,1989,1,87,1.4536886355086298
vejiga,1989,1,88,1.6187719612591507
vejiga,1989,1,89,1.6444935115958246
vejiga,1990,0,0,0.003195676475088115
vejiga,1990,0,1,0.002945264682076234
vejiga,1990,0,2,0.0027166296772626795
vejiga,1990,0,3,0.002509996237386236
vejiga,1990,0,4,0.002324266648026067
vejiga,1990,0,5,0.002159272118311253
vejiga,1990,0,6,0.0020135051812084485
vejiga,1990,0,7,0.001886572161342494
vejiga,1990,0,8,0.001776950208285584
vejiga,1990,0,9,0.0016843709896334671
vejiga,1990,0,10,0.0016075383521160394
vejiga,1990,0,11,0.0015465325355783447
vejiga,1990,0,12,0.0015005142702912606
vejiga,1990,0,13,0.0014702536798960556
vejiga,1990,0,14,0.0014555864031340615
vejiga,1990,0,15,0.0014583082744930888
vejiga,1990,0,16,0.001479320129197667
vejiga,1990,0,17,0.0015220449872191417
vejiga,1990,0,18,0.001589261902617093
vejiga,1990,0,19,0.0016873026173774713
vejiga,1990,0,20,0.0018225715050148553
vejiga,1990,0,21,0.0020070412304393336
vejiga,1990,0,22,0.002254639439032862
vejiga,1990,0,23,0.0025888386309978707
vejiga,1990,0,24,0.003040189542103566
vejiga,1990,0,25,0.0036580787194160735
vejiga,1990,0,26,0.004512235719416328
vejiga,1990,0,27,0.005712660518477888
vejiga,1990,0,28,0.00742548508240445
vejiga,1990,0,29,0.009908224361175846
vejiga,1990,0,30,0.01356943940755344
vejiga,1990,0,31,0.019022713704984193
vejiga,1990,0,32,0.027261694119121008
vejiga,1990,0,33,0.03960624442780071
vejiga,1990,0,34,0.058099122536111304
vejiga,1990,0,35,0.08444022888213036
vejiga,1990,0,36,0.12049039284364148
vejiga,1990,0,37,0.16531247636207685
vejiga,1990,0,38,0.21568543004316446
vejiga,1990,0,39,0.2645817882533935
vejiga,1990,0,40,0.3031067031855695
vejiga,1990,0,41,0.325687272347145
vejiga,1990,0,42,0.32922906081451114
vejiga,1990,0,43,0.3213756239523263
vejiga,1990,0,44,0.30927493847974197
vejiga,1990,0,45,0.3059691620557422
vejiga,1990,0,46,0.323457306187363
vejiga,1990,0,47,0.37191991961508625
vejiga,1990,0,48,0.4741246757224647
vejiga,1990,0,49,0.6505444851054472
vejiga,1990,0,50,0.92553146636374
vejiga,1990,0,51,1.294140387424451
vejiga,1990,0,52,1.645311744173195
vejiga,1990,0,53,1.8815155712970872
vejiga,1990,0,54,1.902755400614491
vejiga,1990,0,55,1.7641578130491176
vejiga,1990,0,56,1.6083028687831535
vejiga,1990,0,57,1.481534854528739
vejiga,1990,0,58,1.4589001472065548
vejiga,1990,0,59,1.540996122930213
vejiga,1990,0,60,1.7522090829979797
vejiga,1990,0,61,2.1224093098351093
vejiga,1990,0,62,2.655388067353943
vejiga,1990,0,63,3.3843671969264064
