causa,mujer,edad,anio,casos
cavidad oral y faringe,0,21,2009,0.1752327962626038
cavidad oral y faringe,0,21,2010,0.1702341159703538
cavidad oral y faringe,0,21,2011,0.1433591623859709
cavidad oral y faringe,0,21,2012,0.05687581423527679
cavidad oral y faringe,0,21,2013,0.03493955952057748
cavidad oral y faringe,0,21,2014,0.03047322596125168
cavidad oral y faringe,0,21,2015,0.03275379876563419
cavidad oral y faringe,0,21,2016,0.047897190098895565
cavidad oral y faringe,0,21,2017,0.1389194812512257
cavidad oral y faringe,0,21,2018,0.16615971957769685
cavidad oral y faringe,0,21,2019,0.15804671261915185
cavidad oral y faringe,0,21,2020,0.15975135401271393
cavidad oral y faringe,0,21,2021,0.16545750689012084
cavidad oral y faringe,0,21,2022,0.14648410638871923
cavidad oral y faringe,0,22,1998,0.014822987129318704
cavidad oral y faringe,0,22,1999,0.051768182358829434
cavidad oral y faringe,0,22,2000,0.08377912407690971
cavidad oral y faringe,0,22,2001,0.11085581228358862
cavidad oral y faringe,0,22,2002,0.12910122862694645
cavidad oral y faringe,0,22,2003,0.14580518814332485
cavidad oral y faringe,0,22,2004,0.1577194740727381
cavidad oral y faringe,0,22,2005,0.1646432508612238
cavidad oral y faringe,0,22,2006,0.16651557917994733
cavidad oral y faringe,0,22,2007,0.1760131535053612
cavidad oral y faringe,0,22,2008,0.1730446828775164
cavidad oral y faringe,0,22,2009,0.16932968236652277
cavidad oral y faringe,0,22,2010,0.16505323621801735
cavidad oral y faringe,0,22,2011,0.142749704296351
cavidad oral y faringe,0,22,2012,0.05839086916206694
cavidad oral y faringe,0,22,2013,0.03387737586150535
cavidad oral y faringe,0,22,2014,0.023561878783778172
cavidad oral y faringe,0,22,2015,0.024332845678742963
cavidad oral y faringe,0,22,2016,0.03534807748514355
cavidad oral y faringe,0,22,2017,0.11249819064489479
cavidad oral y faringe,0,22,2018,0.15732294219296908
cavidad oral y faringe,0,22,2019,0.1788346104205459
cavidad oral y faringe,0,22,2020,0.1855649994620711
cavidad oral y faringe,0,22,2021,0.19326037611356542
cavidad oral y faringe,0,22,2022,0.1719805705688131
cavidad oral y faringe,0,23,1998,0.029377023892625226
cavidad oral y faringe,0,23,1999,0.060954795990041374
cavidad oral y faringe,0,23,2000,0.08799315946322829
cavidad oral y faringe,0,23,2001,0.11049211431220743
cavidad oral y faringe,0,23,2002,0.12468786296957537
cavidad oral y faringe,0,23,2003,0.1377147734134308
cavidad oral y faringe,0,23,2004,0.14633528569844748
cavidad oral y faringe,0,23,2005,0.15077854844576388
cavidad oral y faringe,0,23,2006,0.153067291817549
cavidad oral y faringe,0,23,2007,0.16433338525034857
cavidad oral y faringe,0,23,2008,0.16478230600346408
cavidad oral y faringe,0,23,2009,0.16385900735901032
cavidad oral y faringe,0,23,2010,0.15863398845725668
cavidad oral y faringe,0,23,2011,0.13655942078489522
cavidad oral y faringe,0,23,2012,0.05534768814424654
cavidad oral y faringe,0,23,2013,0.03237942029245188
cavidad oral y faringe,0,23,2014,0.025048668244481632
cavidad oral y faringe,0,23,2015,0.02667201938491187
cavidad oral y faringe,0,23,2016,0.03768284010764176
cavidad oral y faringe,0,23,2017,0.11722886345646963
cavidad oral y faringe,0,23,2018,0.1629979885413366
cavidad oral y faringe,0,23,2019,0.1866195584206166
cavidad oral y faringe,0,23,2020,0.19435140577936016
cavidad oral y faringe,0,23,2021,0.20257741345906263
cavidad oral y faringe,0,23,2022,0.18040833440429663
cavidad oral y faringe,0,24,1998,0.1257721005071685
cavidad oral y faringe,0,24,1999,0.13445675374370036
cavidad oral y faringe,0,24,2000,0.14100483993080973
cavidad oral y faringe,0,24,2001,0.1454163590685184
cavidad oral y faringe,0,24,2002,0.14336376727506325
cavidad oral y faringe,0,24,2003,0.14349809745580402
cavidad oral y faringe,0,24,2004,0.14155846472816994
cavidad oral y faringe,0,24,2005,0.1382889022595332
cavidad oral y faringe,0,24,2006,0.13797283462308602
cavidad oral y faringe,0,24,2007,0.14922538216468673
cavidad oral y faringe,0,24,2008,0.1520119558233332
cavidad oral y faringe,0,24,2009,0.13338990532601389
cavidad oral y faringe,0,24,2010,0.12269485695535581
cavidad oral y faringe,0,24,2011,0.09197343879090844
cavidad oral y faringe,0,24,2012,0.02831205912395117
cavidad oral y faringe,0,24,2013,0.019492283378941922
cavidad oral y faringe,0,24,2014,0.029255736577417393
cavidad oral y faringe,0,24,2015,0.03310081812908018
cavidad oral y faringe,0,24,2016,0.04731135836135883
cavidad oral y faringe,0,24,2017,0.1386132359095877
cavidad oral y faringe,0,24,2018,0.1753825241381191
cavidad oral y faringe,0,24,2019,0.1787011591452022
cavidad oral y faringe,0,24,2020,0.18513871274560256
cavidad oral y faringe,0,24,2021,0.19493830498335607
cavidad oral y faringe,0,24,2022,0.17521737943135998
cavidad oral y faringe,0,25,1998,0.2431501863800917
cavidad oral y faringe,0,25,1999,0.2264914177977304
cavidad oral y faringe,0,25,2000,0.21009892374077294
cavidad oral y faringe,0,25,2001,0.193972704209241
cavidad oral y faringe,0,25,2002,0.15344411529519217
cavidad oral y faringe,0,25,2003,0.14001017051881778
cavidad oral y faringe,0,25,2004,0.1268056212061503
cavidad oral y faringe,0,25,2005,0.1149004511717004
cavidad oral y faringe,0,25,2006,0.1095827622716175
cavidad oral y faringe,0,25,2007,0
cavidad oral y faringe,0,25,2008,0
cavidad oral y faringe,0,25,2009,0
cavidad oral y faringe,0,25,2010,0
cavidad oral y faringe,0,25,2011,0
cavidad oral y faringe,0,25,2012,0.011322025632533693
cavidad oral y faringe,0,25,2013,0.04865761600878172
cavidad oral y faringe,0,25,2014,0.07985371387594843
cavidad oral y faringe,0,25,2015,0.09089079116872335
cavidad oral y faringe,0,25,2016,0.12379144924275547
cavidad oral y faringe,0,25,2017,0.12161573959173762
cavidad oral y faringe,0,25,2018,0.12447708386893437
cavidad oral y faringe,0,25,2019,0.11819760593395894
cavidad oral y faringe,0,25,2020,0.1251803268321234
cavidad oral y faringe,0,25,2021,0.13493625386130723
cavidad oral y faringe,0,25,2022,0.15455583325908107
cavidad oral y faringe,0,26,1998,0.3556148009471899
cavidad oral y faringe,0,26,1999,0.3143795558054698
cavidad oral y faringe,0,26,2000,0.2758134267639991
cavidad oral y faringe,0,26,2001,0.23991641382279952
cavidad oral y faringe,0,26,2002,0.1780621263285658
cavidad oral y faringe,0,26,2003,0.15173574131146778
cavidad oral y faringe,0,26,2004,0.12770879941382124
cavidad oral y faringe,0,26,2005,0.10708888592635413
cavidad oral y faringe,0,26,2006,0.09418238383692064
cavidad oral y faringe,0,26,2007,0
cavidad oral y faringe,0,26,2008,0
cavidad oral y faringe,0,26,2009,0
cavidad oral y faringe,0,26,2010,0
cavidad oral y faringe,0,26,2011,0
cavidad oral y faringe,0,26,2012,0.025742242267496673
cavidad oral y faringe,0,26,2013,0.07523350330441501
cavidad oral y faringe,0,26,2014,0.10601706904454235
cavidad oral y faringe,0,26,2015,0.11795820944258686
cavidad oral y faringe,0,26,2016,0.1421381551852821
cavidad oral y faringe,0,26,2017,0.1085822712522787
cavidad oral y faringe,0,26,2018,0.09895890880499897
cavidad oral y faringe,0,26,2019,0.09611813573027826
cavidad oral y faringe,0,26,2020,0.10605106710426611
cavidad oral y faringe,0,26,2021,0.11771153010560662
cavidad oral y faringe,0,26,2022,0.13819126971460458
cavidad oral y faringe,0,27,1998,0.4373778427135814
cavidad oral y faringe,0,27,1999,0.3755503144896005
cavidad oral y faringe,0,27,2000,0.31879474394073404
cavidad oral y faringe,0,27,2001,0.26711113106700357
cavidad oral y faringe,0,27,2002,0.18996026533446334
cavidad oral y faringe,0,27,2003,0.15417382215867287
cavidad oral y faringe,0,27,2004,0.12275686975809502
cavidad oral y faringe,0,27,2005,0.09615780814340809
cavidad oral y faringe,0,27,2006,0.06706526988193472
cavidad oral y faringe,0,27,2007,0
cavidad oral y faringe,0,27,2008,0
cavidad oral y faringe,0,27,2009,0
cavidad oral y faringe,0,27,2010,0
cavidad oral y faringe,0,27,2011,0
cavidad oral y faringe,0,27,2012,0.059002423440165534
cavidad oral y faringe,0,27,2013,0.10630096177713533
cavidad oral y faringe,0,27,2014,0.13280104182520377
cavidad oral y faringe,0,27,2015,0.14271524112719397
cavidad oral y faringe,0,27,2016,0.14474649932481218
cavidad oral y faringe,0,27,2017,0.10041565783604965
cavidad oral y faringe,0,27,2018,0.09355633626085061
cavidad oral y faringe,0,27,2019,0.09714396645373519
cavidad oral y faringe,0,27,2020,0.109415604562317
cavidad oral y faringe,0,27,2021,0.12233681672842416
cavidad oral y faringe,0,27,2022,0.1444785560084672
cavidad oral y faringe,0,28,1998,0.4443735678186047
cavidad oral y faringe,0,28,1999,0.37630655742803454
cavidad oral y faringe,0,28,2000,0.314487167962248
cavidad oral y faringe,0,28,2001,0.25891539942124475
cavidad oral y faringe,0,28,2002,0.18056283194260833
cavidad oral y faringe,0,28,2003,0.14345241066942904
cavidad oral y faringe,0,28,2004,0.11172431388435342
cavidad oral y faringe,0,28,2005,0.08518312022891218
cavidad oral y faringe,0,28,2006,0.05841304846088661
cavidad oral y faringe,0,28,2007,0
cavidad oral y faringe,0,28,2008,0
cavidad oral y faringe,0,28,2009,0
cavidad oral y faringe,0,28,2010,0
cavidad oral y faringe,0,28,2011,0
cavidad oral y faringe,0,28,2012,0.09170350802264725
cavidad oral y faringe,0,28,2013,0.136809714654588
cavidad oral y faringe,0,28,2014,0.15866052114935633
cavidad oral y faringe,0,28,2015,0.16601258080837356
cavidad oral y faringe,0,28,2016,0.16501702559370163
cavidad oral y faringe,0,28,2017,0.11571483485178127
cavidad oral y faringe,0,28,2018,0.11056887160450606
cavidad oral y faringe,0,28,2019,0.11659289376285473
cavidad oral y faringe,0,28,2020,0.12920680658948674
cavidad oral y faringe,0,28,2021,0.14263863083435696
cavidad oral y faringe,0,28,2022,0.1667097633295699
cavidad oral y faringe,0,29,1998,0.37818333804351667
cavidad oral y faringe,0,29,1999,0.3177732221788929
cavidad oral y faringe,0,29,2000,0.26355921216281275
cavidad oral y faringe,0,29,2001,0.2155413079952758
cavidad oral y faringe,0,29,2002,0.14965933148779845
cavidad oral y faringe,0,29,2003,0.11896780277664112
cavidad oral y faringe,0,29,2004,0.09361421832314597
cavidad oral y faringe,0,29,2005,0.07313203248033798
cavidad oral y faringe,0,29,2006,0.05165579718870527
cavidad oral y faringe,0,29,2007,0
cavidad oral y faringe,0,29,2008,0
cavidad oral y faringe,0,29,2009,0
cavidad oral y faringe,0,29,2010,0
cavidad oral y faringe,0,29,2011,0
cavidad oral y faringe,0,29,2012,0.14418689085032751
cavidad oral y faringe,0,29,2013,0.17429091915740688
cavidad oral y faringe,0,29,2014,0.18022308081826122
cavidad oral y faringe,0,29,2015,0.1887970301616563
cavidad oral y faringe,0,29,2016,0.1871277861161049
cavidad oral y faringe,0,29,2017,0.1326055205933526
cavidad oral y faringe,0,29,2018,0.1324515255021282
cavidad oral y faringe,0,29,2019,0.13483077951395805
cavidad oral y faringe,0,29,2020,0.14754668067721216
cavidad oral y faringe,0,29,2021,0.16314615114349634
cavidad oral y faringe,0,29,2022,0.1909306938307956
cavidad oral y faringe,0,30,1998,0.28606811517507025
cavidad oral y faringe,0,30,1999,0.23671169523979274
cavidad oral y faringe,0,30,2000,0.19349986607679964
cavidad oral y faringe,0,30,2001,0.1564326276860905
cavidad oral y faringe,0,30,2002,0.10825678900456594
cavidad oral y faringe,0,30,2003,0.08688484017237033
cavidad oral y faringe,0,30,2004,0.07081281781929434
cavidad oral y faringe,0,30,2005,0.058956959874369795
cavidad oral y faringe,0,30,2006,0.04514616137071665
cavidad oral y faringe,0,30,2007,0.05621800304436685
cavidad oral y faringe,0,30,2008,0.08371314081496885
cavidad oral y faringe,0,30,2009,0.11544726503945268
cavidad oral y faringe,0,30,2010,0.12754391302279083
cavidad oral y faringe,0,30,2011,0.15939072722638445
cavidad oral y faringe,0,30,2012,0.16793914811158428
cavidad oral y faringe,0,30,2013,0.17170139036455523
cavidad oral y faringe,0,30,2014,0.17656879944929957
cavidad oral y faringe,0,30,2015,0.18735339844262427
cavidad oral y faringe,0,30,2016,0.18803219912048177
cavidad oral y faringe,0,30,2017,0.17087247074339848
cavidad oral y faringe,0,30,2018,0.16401213846173296
cavidad oral y faringe,0,30,2019,0.15913862484687052
cavidad oral y faringe,0,30,2020,0.17618982919786888
cavidad oral y faringe,0,30,2021,0.19642608544703055
cavidad oral y faringe,0,30,2022,0.2158527312873658
cavidad oral y faringe,0,31,1998,0.20081166201586945
cavidad oral y faringe,0,31,1999,0.1627138994698195
cavidad oral y faringe,0,31,2000,0.13070921261977547
cavidad oral y faringe,0,31,2001,0.10479760146573695
cavidad oral y faringe,0,31,2002,0.07329744466249921
cavidad oral y faringe,0,31,2003,0.06145875103313554
cavidad oral y faringe,0,31,2004,0.054875550310834346
cavidad oral y faringe,0,31,2005,0.052258558442641566
cavidad oral y faringe,0,31,2006,0.051827698777446
cavidad oral y faringe,0,31,2007,0.10505478210725991
cavidad oral y faringe,0,31,2008,0.15150375962984508
cavidad oral y faringe,0,31,2009,0.18038850454750255
cavidad oral y faringe,0,31,2010,0.18972202027725613
cavidad oral y faringe,0,31,2011,0.20664937926729265
cavidad oral y faringe,0,31,2012,0.18752735149203112
cavidad oral y faringe,0,31,2013,0.19027409117744998
cavidad oral y faringe,0,31,2014,0.19969335093514048
cavidad oral y faringe,0,31,2015,0.2148074684909194
cavidad oral y faringe,0,31,2016,0.22440389724934615
cavidad oral y faringe,0,31,2017,0.19707682192169262
cavidad oral y faringe,0,31,2018,0.17841833360412035
cavidad oral y faringe,0,31,2019,0.17809851938305438
cavidad oral y faringe,0,31,2020,0.19964177683866585
cavidad oral y faringe,0,31,2021,0.2233889060600426
cavidad oral y faringe,0,31,2022,0.24621255266328196
cavidad oral y faringe,0,32,1998,0.15469826295572436
cavidad oral y faringe,0,32,1999,0.1248722793152271
cavidad oral y faringe,0,32,2000,0.10108785629443827
cavidad oral y faringe,0,32,2001,0.08334499389335737
cavidad oral y faringe,0,32,2002,0.061795213865015165
cavidad oral y faringe,0,32,2003,0.05691348729292379
cavidad oral y faringe,0,32,2004,0.05724282005582127
cavidad oral y faringe,0,32,2005,0.0624558790132854
cavidad oral y faringe,0,32,2006,0.08049853240008596
cavidad oral y faringe,0,32,2007,0.16221070766703286
cavidad oral y faringe,0,32,2008,0.20680522586213346
cavidad oral y faringe,0,32,2009,0.228331572423816
cavidad oral y faringe,0,32,2010,0.2323694727732969
cavidad oral y faringe,0,32,2011,0.23377834128761285
cavidad oral y faringe,0,32,2012,0.2118518415692751
cavidad oral y faringe,0,32,2013,0.21937165726826321
cavidad oral y faringe,0,32,2014,0.23438793543882513
cavidad oral y faringe,0,32,2015,0.2539609729649413
cavidad oral y faringe,0,32,2016,0.25910209741943324
cavidad oral y faringe,0,32,2017,0.21815283921295325
cavidad oral y faringe,0,32,2018,0.2023587440980409
cavidad oral y faringe,0,32,2019,0.20900920652776056
cavidad oral y faringe,0,32,2020,0.23388542514282226
cavidad oral y faringe,0,32,2021,0.2599566533738926
cavidad oral y faringe,0,32,2022,0.28495907034614587
cavidad oral y faringe,0,33,1998,0.12484140286529766
cavidad oral y faringe,0,33,1999,0.10877120981522793
cavidad oral y faringe,0,33,2000,0.096892299236745
cavidad oral y faringe,0,33,2001,0.0892046711299143
cavidad oral y faringe,0,33,2002,0.0739264567170134
cavidad oral y faringe,0,33,2003,0.07452586427375477
cavidad oral y faringe,0,33,2004,0.07874040093791004
cavidad oral y faringe,0,33,2005,0.08589853618856613
cavidad oral y faringe,0,33,2006,0.10473292974347574
cavidad oral y faringe,0,33,2007,0.19649326726351546
cavidad oral y faringe,0,33,2008,0.23996315908562343
cavidad oral y faringe,0,33,2009,0.2605440714118838
cavidad oral y faringe,0,33,2010,0.26293984167218165
cavidad oral y faringe,0,33,2011,0.26457145372340474
cavidad oral y faringe,0,33,2012,0.24356904521408282
cavidad oral y faringe,0,33,2013,0.25660800758604835
cavidad oral y faringe,0,33,2014,0.2760309134588667
cavidad oral y faringe,0,33,2015,0.2982178628751432
cavidad oral y faringe,0,33,2016,0.30425229865562115
cavidad oral y faringe,0,33,2017,0.25922277910655306
cavidad oral y faringe,0,33,2018,0.24344530000238365
cavidad oral y faringe,0,33,2019,0.25051651801626196
cavidad oral y faringe,0,33,2020,0.27658969317508325
cavidad oral y faringe,0,33,2021,0.30399735936136224
cavidad oral y faringe,0,33,2022,0.33016665178994287
cavidad oral y faringe,0,34,1998,0.09413195210213715
cavidad oral y faringe,0,34,1999,0.1007235262290127
cavidad oral y faringe,0,34,2000,0.10785734160891422
cavidad oral y faringe,0,34,2001,0.11553339824190718
cavidad oral y faringe,0,34,2002,0.10674020702951065
cavidad oral y faringe,0,34,2003,0.11429648133268622
cavidad oral y faringe,0,34,2004,0.12232045786093751
cavidad oral y faringe,0,34,2005,0.12786563807192902
cavidad oral y faringe,0,34,2006,0.12827152374921114
cavidad oral y faringe,0,34,2007,0.21624820606744236
cavidad oral y faringe,0,34,2008,0.26003297212770515
cavidad oral y faringe,0,34,2009,0.2859244877921546
cavidad oral y faringe,0,34,2010,0.2901182914971162
cavidad oral y faringe,0,34,2011,0.2840374343679598
cavidad oral y faringe,0,34,2012,0.2571617822769599
cavidad oral y faringe,0,34,2013,0.2758607473592512
cavidad oral y faringe,0,34,2014,0.303225303520559
cavidad oral y faringe,0,34,2015,0.3319091255234398
cavidad oral y faringe,0,34,2016,0.36618931403585764
cavidad oral y faringe,0,34,2017,0.33193128271019473
cavidad oral y faringe,0,34,2018,0.3155240843714003
cavidad oral y faringe,0,34,2019,0.31885448368247993
cavidad oral y faringe,0,34,2020,0.34961766563394076
cavidad oral y faringe,0,34,2021,0.38367445908039305
cavidad oral y faringe,0,34,2022,0.41617030027495633
cavidad oral y faringe,0,35,1998,0.09253908499159624
cavidad oral y faringe,0,35,1999,0.12114375613766457
cavidad oral y faringe,0,35,2000,0.14664162731819166
cavidad oral y faringe,0,35,2001,0.1690326985332432
cavidad oral y faringe,0,35,2002,0.22303963352268447
cavidad oral y faringe,0,35,2003,0.24219997404182894
cavidad oral y faringe,0,35,2004,0.2576806699358349
cavidad oral y faringe,0,35,2005,0.2654253011519975
cavidad oral y faringe,0,35,2006,0.2500983384361708
cavidad oral y faringe,0,35,2007,0.22013675986490167
cavidad oral y faringe,0,35,2008,0.244746875126143
cavidad oral y faringe,0,35,2009,0.2694533829082289
cavidad oral y faringe,0,35,2010,0.2757134263898372
cavidad oral y faringe,0,35,2011,0.27018578059881776
cavidad oral y faringe,0,35,2012,0.2603398264377737
cavidad oral y faringe,0,35,2013,0.2730886297446921
